run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,gat_hidden_dim,graph_metric,jk_mode,lr,num_layers,proj_dim,scorer_hidden,tau,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,feature_mode,graph_curvature,hyperbolic_readout,learnable_curvature,readout_clip,readout_scale,rho_quantile
glue|bert-base-uncased|cola_wide|no_graph|t33|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,33,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,256,cosine,cat,0.001,4,512,128,0.999,5e-05,45.84,130.87,0.10892,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t34|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,34,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=128;scorer_hidden=256;tau=0.999;weight_decay=1e-05,128,cosine,max,2e-05,4,128,256,0.999,1e-05,4.64,131.17,0.10969,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t35|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,35,42,mcc,gat_hidden_dim=128;graph_metric=cosine;jk_mode=max;lr=0.001;num_layers=4;proj_dim=256;scorer_hidden=128;tau=0.999;weight_decay=0.0,128,cosine,max,0.001,4,256,128,0.999,0.0,47.31,128.8,0.10969,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t36|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,36,42,mcc,gat_hidden_dim=256;graph_metric=cosine;jk_mode=cat;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,256,cosine,cat,2e-05,4,512,128,0.999,5e-05,36.99,131.69,0.10892,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t37|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,37,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=128;scorer_hidden=128;tau=0.999;weight_decay=5e-05,64,cosine,max,0.0002,2,128,128,0.999,5e-05,43.29,127.21,0.1088,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t38|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,38,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=512;scorer_hidden=128;tau=0.999;weight_decay=5e-05,64,cosine,max,2e-05,4,512,128,0.999,5e-05,0.0,129.28,0.10647,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|no_graph|t39|s42|tune,glue,bert-base-uncased,cola_wide,cola,no_graph,tune,39,42,mcc,gat_hidden_dim=64;graph_metric=cosine;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;scorer_hidden=256;tau=0.999;weight_decay=1e-05,64,cosine,max,2e-05,2,256,256,0.999,1e-05,0.0,124.72,0.1088,0.0,,,,,,,,
glue|bert-base-uncased|cola_wide|AB|t0|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,0,42,mcc,curvature=1.0;feature_mode=center_unit;gat_hidden_dim=128;graph_curvature=2.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=1;lr=2e-05;num_layers=4;proj_dim=512;readout_clip=0.3;readout_scale=1;rho_quantile=0.1;scorer_hidden=128;weight_decay=1e-05,128,poincare,max,2e-05,4,512,128,,1e-05,0.0,171.89,0.20862,0.0,1.0,center_unit,2.25,1,1,0.3,1,0.1
glue|bert-base-uncased|cola_wide|AB|t1|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,1,42,mcc,curvature=4.0;feature_mode=center_unit;gat_hidden_dim=128;graph_curvature=4.0;graph_metric=poincare;hyperbolic_readout=1;jk_mode=max;learnable_curvature=0;lr=0.001;num_layers=4;proj_dim=256;readout_clip=0.0;readout_scale=0;rho_quantile=0.2;scorer_hidden=128;weight_decay=0.0,128,poincare,max,0.001,4,256,128,,0.0,43.94,169.44,0.30457,0.0,4.0,center_unit,4.0,1,0,0.0,0,0.2
glue|bert-base-uncased|cola_wide|AB|t2|s42|tune,glue,bert-base-uncased,cola_wide,cola,AB,tune,2,42,mcc,curvature=1.0;feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;hyperbolic_readout=1;jk_mode=cat;learnable_curvature=1;lr=0.0002;num_layers=2;proj_dim=128;readout_clip=0.0;readout_scale=0;rho_quantile=0.2;scorer_hidden=256;weight_decay=0.0,256,poincare,cat,0.0002,2,128,256,,0.0,40.11,167.42,0.30501,0.0,1.0,center_unit,2.25,1,1,0.0,0,0.2
