timestamp,run_tag,model,task,arm,pooling,graph_metric,graph_adj,hyperbolic_gnn,hyperbolic_readout,distractor_ratio,relational_distance,signal_position,tau,rho,curvature,knn_k,num_layers,epochs,batch_size,lr,seed,acc
2026-08-18 10:23:51,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.968
2026-08-18 10:24:49,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.976
2026-08-18 10:25:48,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.976
2026-08-18 10:26:52,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.952
2026-08-18 10:27:58,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.824
2026-08-18 10:29:04,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.702
2026-08-18 10:30:11,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.942
2026-08-18 10:31:16,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.96
2026-08-18 10:32:33,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.952
2026-08-18 10:33:50,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.89
2026-08-18 10:35:08,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.814
2026-08-18 10:36:25,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.934
2026-08-18 10:37:43,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.8,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.952
2026-08-18 10:39:04,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.936
2026-08-18 10:40:26,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.894
2026-08-18 10:41:47,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.73
2026-08-18 10:43:09,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.918
2026-08-18 10:44:31,stress_followup,bert-base-uncased,stress,C_thresh,glot,cosine,threshold,1,0,0.9,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.94
2026-08-18 10:45:45,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.926
2026-08-18 10:46:55,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.902
2026-08-18 10:48:05,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.968
2026-08-18 10:49:14,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.976
2026-08-18 10:50:24,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.2,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.976
2026-08-18 10:51:39,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,0,0.952
2026-08-18 10:52:56,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,1,0.846
2026-08-18 10:54:12,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,2,0.702
2026-08-18 10:55:29,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,3,0.946
2026-08-18 10:56:45,stress_followup,bert-base-uncased,stress,AC_thresh,glot,poincare,threshold,1,0,0.5,10,random,0.6,1.0,1.0,8,4,3,32,0.0001,4,0.966
