run_key,target,model,setting,task,arm,stage,trial,seed,metric,detail,feature_mode,gat_hidden_dim,graph_curvature,graph_metric,jk_mode,lr,num_layers,proj_dim,rho_quantile,scorer_hidden,weight_decay,score,elapsed_sec,mean_density,empty_frac,curvature,gnn_input_clip,gnn_input_scale,hyp_gnn_type,hyperbolic_gnn
glue|bert-base-uncased|rte_wide|A|t34|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,34,42,acc,feature_mode=center_unit;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=2e-05;num_layers=2;proj_dim=256;rho_quantile=0.2;scorer_hidden=256;weight_decay=0.0,center_unit,256,9.0,poincare,max,2e-05,2,256,0.2,256,0.0,53.79,152.69,0.19854,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t35|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,35,42,acc,feature_mode=unit;gat_hidden_dim=64;graph_curvature=0.25;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=2;proj_dim=256;rho_quantile=0.1;scorer_hidden=256;weight_decay=1e-05,unit,64,0.25,poincare,max,0.001,2,256,0.1,256,1e-05,60.29,145.37,0.09953,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t36|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,36,42,acc,feature_mode=center;gat_hidden_dim=128;graph_curvature=1.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=256;rho_quantile=0.05;scorer_hidden=256;weight_decay=5e-05,center,128,1.0,poincare,cat,0.001,4,256,0.05,256,5e-05,50.54,164.25,0.04972,0.00391,,,,,
glue|bert-base-uncased|rte_wide|A|t37|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,37,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=2.25;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=2;proj_dim=256;rho_quantile=0.025;scorer_hidden=128;weight_decay=0.0,cls_root_unit,256,2.25,poincare,max,0.001,2,256,0.025,128,0.0,54.51,168.44,0.02496,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t38|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,38,42,acc,feature_mode=cls_root_unit;gat_hidden_dim=256;graph_curvature=9.0;graph_metric=poincare;jk_mode=max;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.38;scorer_hidden=128;weight_decay=5e-05,cls_root_unit,256,9.0,poincare,max,0.001,4,512,0.38,128,5e-05,54.87,169.55,0.37674,0.0,,,,,
glue|bert-base-uncased|rte_wide|A|t39|s42|tune,glue,bert-base-uncased,rte_wide,rte,A,tune,39,42,acc,feature_mode=unit;gat_hidden_dim=128;graph_curvature=9.0;graph_metric=poincare;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=512;rho_quantile=0.025;scorer_hidden=256;weight_decay=0.0,unit,128,9.0,poincare,cat,0.001,4,512,0.025,256,0.0,54.87,160.33,0.02492,0.01172,,,,,
glue|bert-base-uncased|rte_wide|AC|t0|s42|tune,glue,bert-base-uncased,rte_wide,rte,AC,tune,0,42,acc,curvature=1.0;feature_mode=center;gat_hidden_dim=128;gnn_input_clip=1.0;gnn_input_scale=1;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=256;rho_quantile=0.2;scorer_hidden=256;weight_decay=5e-05,center,128,9.0,poincare,max,0.0002,2,256,0.2,256,5e-05,55.96,156.43,0.19716,0.0,1.0,1.0,1,gat,1
glue|bert-base-uncased|rte_wide|AC|t1|s42|tune,glue,bert-base-uncased,rte_wide,rte,AC,tune,1,42,acc,curvature=0.25;feature_mode=center;gat_hidden_dim=256;gnn_input_clip=0.7;gnn_input_scale=1;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=0.0002;num_layers=2;proj_dim=512;rho_quantile=0.2;scorer_hidden=128;weight_decay=0.0,center,256,9.0,poincare,max,0.0002,2,512,0.2,128,0.0,55.23,158.86,0.19689,0.0,0.25,0.7,1,gat,1
glue|bert-base-uncased|rte_wide|AC|t2|s42|tune,glue,bert-base-uncased,rte_wide,rte,AC,tune,2,42,acc,curvature=4.0;feature_mode=cls_root_unit;gat_hidden_dim=256;gnn_input_clip=0.7;gnn_input_scale=0;graph_curvature=1.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=2e-05;num_layers=2;proj_dim=256;rho_quantile=0.1;scorer_hidden=128;weight_decay=5e-05,cls_root_unit,256,1.0,poincare,cat,2e-05,2,256,0.1,128,5e-05,51.26,168.52,0.09874,0.0,4.0,0.7,0,gcn,1
glue|bert-base-uncased|rte_wide|AC|t3|s42|tune,glue,bert-base-uncased,rte_wide,rte,AC,tune,3,42,acc,curvature=0.25;feature_mode=unit;gat_hidden_dim=64;gnn_input_clip=0.0;gnn_input_scale=1;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gat;hyperbolic_gnn=1;jk_mode=max;lr=2e-05;num_layers=4;proj_dim=128;rho_quantile=0.38;scorer_hidden=256;weight_decay=5e-05,unit,64,9.0,poincare,max,2e-05,4,128,0.38,256,5e-05,47.29,134.85,0.37774,0.0,0.25,0.0,1,gat,1
glue|bert-base-uncased|rte_wide|AC|t4|s42|tune,glue,bert-base-uncased,rte_wide,rte,AC,tune,4,42,acc,curvature=1.0;feature_mode=cls_root_unit;gat_hidden_dim=128;gnn_input_clip=1.0;gnn_input_scale=0;graph_curvature=9.0;graph_metric=poincare;hyp_gnn_type=gcn;hyperbolic_gnn=1;jk_mode=cat;lr=0.001;num_layers=4;proj_dim=256;rho_quantile=0.1;scorer_hidden=128;weight_decay=5e-05,cls_root_unit,128,9.0,poincare,cat,0.001,4,256,0.1,128,5e-05,55.96,154.01,0.09023,0.0,1.0,1.0,0,gcn,1
